"区市町村
コード",区市町村,施設名,所在地住所,緯度,経度,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,その他,"エレベーター有/
避難スペースが１階",スロープ等,点字ブロック,車椅子使用者対応トイレ,"その他
（具体的に）"
131032,港区,障害保健福祉センター,港区芝1-8-23,35.651643,139.755555,,,,,,,,,,○,○,○,○,
131032,港区,芝小学校,港区芝2-21-3,35.651302,139.75018,1,1,1,1,,,,,,○,,,○,
131032,港区,三田図書館,港区芝5-36-4,35.645067,139.742457,,,,,1,,,,,○,○,○,○,音声誘導器・筆談器
131032,港区,御成門中学校,港区西新橋3-25-30,35.661632,139.750369,1,1,,1,,,,,,○,○,,○,
131032,港区,神明子ども中高生プラザ・神明いきいきプラザ,港区浜松町1-6-7,35.658765,139.757662,,1,1,1,,,,,,○,○,○,○,自動ドア・オストメイト設備・授乳室
131032,港区,エコプラザ,港区浜松町1-13-1,35.658849,139.756888,,1,,1,,,,,,○,○,○,○,自動ドア・ベビーベッド
131032,港区,御成門小学校,港区芝公園3-2-4,35.660984,139.749519,1,1,1,1,,,,,,○,○,,○,
131032,港区,みなと図書館,港区芝公園3-2-25,35.659896,139.750124,,,,,1,,,,,○,○,○,○,音声誘導器・筆談器
131032,港区,三田中学校,港区三田4-13-15,35.645227,139.740847,1,1,1,1,,,,,,○,○,○,○,オストメイト設備
131032,港区,スポーツセンター,港区芝浦1-16-1,35.646636,139.751789,,1,,1,,,,,,○,○,○,○,自動ドア・授乳室・こども用トイレ
131032,港区,高輪三丁目・四丁目・御殿山地区,港区高輪、品川区北品川,35.630621,139.735163,,,,,,1,,,,,,,,
131032,港区,芝浦小学校,港区芝浦4-8-18,35.638159,139.746311,1,1,1,1,,,,,,○,○,○,○,オストメイト設備
131032,港区,芝浦アイランド児童高齢者交流プラザ,港区芝浦4-20-1,35.640373,139.752419,,,,,,,,,,○,○,○,○,昇降機・スローダン
131032,港区,みなとリサイクル清掃事務所,港区港南3-9-59,35.634389,139.751393,,,,,1,,,,,○,○,○,○,
131032,港区,港南中学校,港区港南4-3-3,35.631196,139.749112,1,1,,1,,,,,,○,○,,○,
131032,港区,港南こども中高生プラザ(プラリバ）,港区港南4-3-7,35.631148,139.749908,,1,1,1,,,,,,○,○,○,○,車椅子対応エレベーター・車椅子対応トイレ・自動ドア・オスメイト対応トイレ・ベビーベッド・ベビーチェア対応トイレ・大人用大型ベッド対応トイレ
131032,港区,港南図書館,港区港南3-3-17,35.632963,139.749559,,,,,1,,,,,○,○,○,○,音声誘導器・筆談器
131032,港区,港南の郷,港区港南3-3-23,35.633288,139.749211,,,,,1,,,,,○,○,○,○,
131032,港区,港南小学校,港区港南4-3-28,35.62923,139.749645,1,1,,1,,,,,,○,○,○,○,オストメイト設備
131032,港区,お台場学園小・中学校,港区台場1-1-5,35.633646,139.777123,1,1,1,1,,,,,,○,○,○,○,
131032,港区,台場児童館,港区台場1-5-1,35.630066,139.777042,,,,,,,,,,,○,,○,
131032,港区,福祉プラザさくら川,港区新橋6-19-2,35.661188,139.753786,,1,,1,,,,,,○,○,,○,
131032,港区,虎ノ門いきいきプラザ,港区虎ノ門1-21-10,35.667906,139.748713,1,1,1,1,,,,,,○,○,○,○,自動ドア・オストメイト設備
131032,港区,三田いきいきプラザ,港区芝4-1-17,35.648753,139.749744,1,1,1,1,,,,,,○,○,○,○,自動ドア・オストメイト設備
131032,港区,赤羽小学校,港区三田1-4-52,35.653232,139.742522,1,1,1,1,,,,,,,○,,○,
131032,港区,麻布小学校,港区麻布台1-5-15,35.661831,139.738714,1,1,1,1,,,,,,,,,○,
131032,港区,麻布区民センター,港区六本木5-16-45,35.660737,139.735053,,1,1,1,,,,,,○,,○,○,オストメイト設備
131032,港区,六本木中学校,港区六本木6-8-16,35.660829,139.732256,1,1,1,1,,,,,,○,○,○,○,
131032,港区,旧飯倉小学校,港区東麻布2-1-1,35.658164,139.742563,1,1,1,1,,,,,,,,,,
131032,港区,飯倉いきいきプラザ,港区東麻布2-16-11,35.656904,139.740889,,1,1,1,,,,,,○,○,○,○,オストメイト設備
131032,港区,南麻布いきいきプラザ,港区南麻布1-5-26,35.651435,139.735101,,1,1,1,,,,,,○,,○,○,オストメイト設備
131032,港区,東町小学校,港区南麻布1-8-11,35.650872,139.735835,,1,,1,,,,,,○,,,,
131032,港区,ありすいきいきプラザ・麻布子ども中高生プラザ,港区南麻布4-6-7,35.651038,139.72741,1,1,1,1,,,,,,○,,○,○,おむつ交換台・オストメイト設備
131032,港区,本村小学校,港区南麻布3-9-33,35.649818,139.72996,1,1,1,1,,,,,,○,○,,○,
131032,港区,笄小学校,港区西麻布3-11-16,35.656504,139.724918,1,1,1,1,,,,,,,,,,
131032,港区,高陵中学校,港区西麻布4-14-8,35.656898,139.720394,1,1,1,1,,,,,,○,○,○,○,オストメイト設備
131032,港区,南山小学校,港区元麻布3-8-15,35.657257,139.731123,1,1,1,1,,,,,,,,,○,
131032,港区,赤坂区民センター,港区赤坂4-18-13,35.674749,139.731634,1,1,1,1,,,,,,○,,,○,オスメイト設備
131032,港区,サン・サン赤坂,港区赤坂6-6-14,35.66976,139.737544,,1,1,1,,,,,,,,,,
131032,港区,青山中学校,港区北青山1-1-9,35.674193,139.722154,1,1,1,1,,,,,,,,,○,
131032,港区,青山いきいきプラザ,港区南青山2-16-5,35.669213,139.721211,1,1,1,1,,,,,,○,○,○,○,自動ドア・オストメイト設備・点字標示板
131032,港区,青山小学校,港区南青山2-21-2,35.669872,139.719059,,1,1,1,,,,,,,,,○,
131032,港区,青南いきいきプラザ,港区南青山4-10-1,35.666466,139.717313,1,1,1,1,,,,,,○,○,○,○,自動ドア・オストメイト設備
131032,港区,青南小学校,港区南青山4-21-15,35.663505,139.716144,1,1,1,1,,,,,,,,,,
131032,港区,豊岡いきいきプラザ,港区三田5-7-7,35.646502,139.739662,,1,1,1,,,,,,○,,,○,オストメイト設備・オムツ替えシート
131032,港区,高輪区民センター,港区高輪1-16-25,35.64195,139.734104,,1,1,1,,,,,,○,○,○,○,
131032,港区,高輪子ども中高生プラザ,港区高輪1-4-35,35.642419,139.734826,1,1,1,1,,,,,,○,,○,○,自動ドア
131032,港区,高輪台小学校,港区高輪2-8-24,35.636238,139.734348,1,1,1,1,,,,,,○,○,○,○,オストメイト設備
131032,港区,高輪いきいきプラザ,港区高輪3-18-15,35.633251,139.735583,,1,1,1,,,,,,○,○,○,○,オストメイト設備・オムツ替えシート
131032,港区,白金いきいきプラザ,港区白金3-10-12,35.644894,139.731074,,1,1,1,,,,,,○,○,○,○,オムツ替えシート
131032,港区,旧三光小学校,港区白金3-18-2,35.644269,139.729135,1,1,1,1,,,,,,○,○,,○,
131032,港区,旧神応小学校,港区白金6-9-5,35.643634,139.724507,1,1,1,1,,,,,,○,,,,
131032,港区,白金小学校,港区白金台1-4-26,35.636812,139.72856,,1,1,1,,,,,,,,,,
131032,港区,白金台いきいきプラザ,港区白金台4-8-5,35.637614,139.725057,1,1,1,1,,,,,,○,,○,○,オストメイト設備・オムツ替えシート
131032,港区,芝浦港南区民センター,港区芝浦4-13-1,35.640524,139.74866,1,1,1,1,,,,,,○,,○,○,自動ドア・授乳室
131032,港区,港南いきいきプラザ,港区港南4-2-1,35.629715,139.747075,,1,,1,,,,,,○,○,○,○,オストメイト設備
131032,港区,台場区民センター,港区台場1-5-1,35.629796,139.777012,1,1,1,1,,,,,,○,,○,○,自動ドア・授乳室
131032,港区,西麻布いきいきプラザ,港区西麻布2-13-3,35.660855,139.722721,,1,1,1,,,,,,○,,○,○,おむつ交換台・オストメイト設備
131032,港区,赤坂小学校,港区赤坂8-13-29,35.669308,139.731031,,1,1,1,,,,,,○,○,,○,
131032,港区,赤坂中学校,港区赤坂9-2-3,35.668009,139.731015,,,,1,,,,,,○,○,○,○,
131032,港区,赤坂いきいきプラザ,港区赤坂6-4-8,35.670358,139.734939,,1,1,1,,,,,,○,○,○,○,自動ドア・オストメイト設備・点字標示板
131032,港区,御田小学校,港区三田4-11-38,35.643172,139.738034,1,1,1,1,,,,,,,,,,
131032,港区,白金の丘学園白金の丘小・中学校,港区白金4-1-12,35.643626,139.72684,1,1,1,1,,,,,,○,○,○,○,オストメイト設備
131032,港区,高松中学校,港区高輪1-16-25,35.640817,139.733771,,,1,1,,,,,,○,○,,○,
130001,東京都,芝公園・慶応大学一帯,港区芝公園、三田,35.657379,139.74725,,,,,,1,,,,,,,,
130001,東京都,有栖川宮記念公園一帯,港区南麻布,35.651677,139.726501,,,,,,1,,,,,,,,
130001,東京都,青山墓地一帯,港区南青山、六本木,35.665759,139.723035,,,,,,1,,,,,,,,
130001,東京都,迎賓館一帯,港区元赤坂、新宿区南元町、四谷、若葉,35.680234,139.728751,,,,,,1,,,,,,,,
130001,東京都,明治神宮外苑地区,港区北青山、新宿区霞ヶ丘町、渋谷区神宮前、千駄ケ谷,35.677753,139.717129,,,,,,1,,,,,,,,
130001,東京都,札の辻スクエア(産業振興センター),港区芝5-36-4,35.645067,139.742457,1,1,1,1,1,,,,,○,○,○,○,おむつ交換台・オストメイト設備
130001,東京都,芝浜小学校,港区芝浦1-16-31,35.646339,139.748823,,1,,1,,,,,,○,,○,○,オストメイト・おむつ交換台
130001,東京都,戸山公園一帯,新宿区大久保、戸山,35.704016,139.713567,,,,1,,1,,,,,,,,
130001,東京都,新宿御苑,新宿区内藤町,35.685442,139.710541,,,,1,,1,,,,,,,,
130001,東京都,新宿中央公園・高層ビル群一帯,新宿区西新宿,35.691195,139.690472,,,,1,,1,,,,,,,,
130001,東京都,百人町三・四丁目地区,新宿区百人町,35.706049,139.698232,,,,1,,1,,,,,,,,
130001,東京都,早稲田大学早稲田キャンパス一帯,新宿区戸塚町、西早稲田、早稲田鶴巻町,35.709635,139.718687,,,,1,,1,,,,,,,,
130001,東京都,落合中央公園一帯,新宿区上落合,35.71277,139.69322,,,,1,,1,,,,,,,,
130001,東京都,おとめ山公園地区一帯,新宿区下落合,35.718066,139.701488,,,,1,,1,,,,,,,,
130001,東京都,六義園,文京区本駒込,35.732911,139.746376,,,,,,1,,,,,,,,
130001,東京都,東京大学,文京区本郷、弥生,35.711651,139.761831,,,,,,1,,,,,,,,
130001,東京都,後楽園一帯,文京区春日、後楽,35.705848,139.750585,,,,,,1,,,,,,,,
130001,東京都,お茶の水女子大学一帯・教育の森公園一帯,文京区大塚,35.719961,139.736257,,,,,,1,,,,,,,,
130001,東京都,護国寺一帯,文京区大塚,35.721997,139.726234,,,,,,1,,,,,,,,
130001,東京都,小石川植物園,文京区白山,35.719818,139.744307,,,,,,1,,,,,,,,
130001,東京都,目白台運動公園付近一帯,文京区関口、目白台,35.712042,139.725869,,,,,,1,,,,,,,,
131067,台東区,谷中小学校,台東区谷中2-9-16,35.72387,139.765205,1,1,1,,,,1,,,,,,,
131067,台東区,忍岡小学校,台東区池之端2-1-22,35.714015,139.76692,1,1,1,,,,1,,,,,,,
131067,台東区,旧柳北小学校,台東区浅草橋5-1-35,35.699544,139.782521,1,,1,,,,1,,,,,,,
131067,台東区,松葉小学校,台東区松が谷1-13-16,35.712231,139.786471,1,,1,,,,1,,,,,,,
131067,台東区,東浅草小学校,台東区東浅草2-27-19,35.724439,139.798209,1,,1,,,,1,,,,,,,
131067,台東区,柏葉中学校,台東区下谷3-1-29,35.723719,139.786217,1,,1,,,,1,,,,,,,
131067,台東区,上野小学校,台東区東上野6-16-8,35.713586,139.783622,1,,1,,,,1,,,,,,,
131067,台東区,田原小学校,台東区雷門1-5-14,35.709988,139.792782,1,,1,,,,1,,,,,,,
131067,台東区,浅草小学校,台東区花川戸1-14-15,35.713529,139.799192,1,,1,,,,1,,,,,,,
131067,台東区,千束小学校,台東区浅草4-24-11,35.719207,139.793993,1,,1,,,,1,,,,,,,
131067,台東区,石浜小学校,台東区清川1-14-21,35.724929,139.80342,1,,1,,,,1,,,,,,,
131067,台東区,東泉小学校,台東区三ノ輪1-23-9,35.728498,139.792191,1,,1,,,,1,,,,,,,
131067,台東区,浅草中学校,台東区蔵前1-3-4,35.699968,139.789963,1,,1,,,,1,,,,,,,
131067,台東区,御徒町台東中学校,台東区台東4-13-16,35.70699,139.77744,1,,1,,,,1,,,,,,,
131067,台東区,上野中学校,台東区上野桜木1-14-55,35.721164,139.774722,1,,1,,,,1,,,,,,,
131067,台東区,蔵前小学校,台東区蔵前4-19-11,35.704394,139.789264,1,,1,,,,1,,,,,,,
131067,台東区,駒形中学校,台東区北上野2-15-1,35.717453,139.784238,1,,1,,,,1,,,,,,,
130001,東京都,谷中墓地,台東区谷中、上野桜木,35.724025,139.771666,1,,,,,1,,,,,,,,
130001,東京都,上野公園一帯,台東区上野公園、上野桜木、池之端,35.713566,139.772252,1,,,,,1,,,,,,,,
130001,東京都,隅田公園一帯,台東区浅草、今戸、花川戸,35.71365,139.801312,,,,,,1,,,,,,,,
130001,東京都,白鬚東地区,墨田区堤通,35.732935,139.814451,,,,,,1,,,,,,,,
130001,東京都,都営文花一丁目住宅一帯,墨田区文花,35.708737,139.822234,,,,,,1,,,,,,,,
130001,東京都,両国地区,墨田区横網,35.69783,139.794069,,,,,,1,,,,,,,,
130001,東京都,荒川・四ツ木橋緑地,墨田区墨田、東墨田、八広,35.729089,139.829571,,,,,,1,,,,,,,,
130001,東京都,墨田区役所・隅田公園自由広場一帯,墨田区吾妻橋、向島,35.714403,139.805418,,,,,,1,,,,,,,,
130001,東京都,錦糸公園,墨田区錦糸,35.699023,139.816427,,,,,,1,,,,,,,,
130001,東京都,立花一丁目団地一帯,墨田区立花,35.705249,139.830278,,,,,,1,,,,,,,,
130001,東京都,大島・北砂団地一帯,江東区大島、北砂,35.686537,139.829868,,,,,,1,,,,,,,,
130001,東京都,公社南砂二丁目団地一帯,江東区南砂,35.671935,139.823152,,,,,,1,,,,,,,,
130001,東京都,辰巳団地・潮見運動公園一帯,江東区潮見、辰巳,35.648375,139.812351,,,,,,1,,,,,,,,
130001,東京都,猿江恩賜公園一帯,江東区猿江、住吉、毛利,35.689373,139.818399,,,,,,1,,,,,,,,
130001,東京都,亀戸・大島・小松川地区,江東区大島、江戸川区小松川、平井,35.689844,139.849468,,,,,,1,,,,,,,,
130001,東京都,清澄庭園,江東区清澄,35.679241,139.796571,,,,,,1,,,,,,,,
130001,東京都,東京海洋大学一帯,江東区越中島,35.669731,139.790134,,,,,,1,,,,,,,,
130001,東京都,亀戸中央公園,江東区亀戸,35.700808,139.836783,,,,,,1,,,,,,,,
130001,東京都,都営東砂二丁目住宅一帯,江東区東砂,35.684778,139.84325,,,,,,1,,,,,,,,
130001,東京都,木場公園一帯,江東区木場、千石、東陽、平野、三好,35.672989,139.808189,,,,,,1,,,,,,,,
130001,東京都,亀戸二丁目団地一帯,江東区亀戸,35.700129,139.82121,,,,,,1,,,,,,,,
130001,東京都,南砂三丁目公園一帯,江東区南砂,35.669926,139.832711,,,,,,1,,,,,,,,
131091,品川区,新南大井ビル,品川区南大井1-13-4,35.59497,139.736901,,,,,1,,,,,,,,,
131091,品川区,第一ホテル東京シーフォート,品川区東品川2-3-14,35.624369,139.751303,,,,,1,,,,,○,,,,
131091,品川区,リバーサイドマンションＡ棟・Ｂ棟,品川区東大井2-17-14,35.599644,139.741182,,,,,1,,,,,,,,,
131091,品川区,第三東個マンション,品川区南大井1-17-6,35.593997,139.738824,,,,,1,,,,,,,,,
131091,品川区,東大井スカイハイツ,品川区東大井2-13-10,35.600893,139.739686,,,,,1,,,,,,,,,
131091,品川区,ステーションプラザ立会川,品川区東大井2-23-4,35.598559,139.738554,,,,,1,,,,,,,,,
131091,品川区,サンライフ東品川,品川区東品川1-28-11,35.620005,139.744965,,,,,1,,,,,,,,,
131091,品川区,ニックハイム北品川,品川区北品川1-22-17,35.622083,139.74056,,,,,1,,,,,,,,,
131091,品川区,㈱コナミスポーツ＆ライフ,品川区東品川4-10-1,35.607945,139.74587,,,,,1,,,,,○,,,,
131091,品川区,來福寺,品川区東大井3-13-1,35.601805,139.737672,,,,,1,,,,,,,,,
131091,品川区,アイルサイドテラス,品川区東品川1-32-3,35.620055,139.746163,,,,,1,,,,,,,,,
131091,品川区,六行会総合ビル,品川区北品川2-32-3,35.617049,139.742795,,,,,1,,,,,○,,,,
131091,品川区,前田道路㈱品川営業所,品川区勝島1-3-20,35.598331,139.744164,,,,,1,,,,,,,,,
131091,品川区,上大崎シルバーセンター,品川区上大崎,35.634611,139.722027,,1,,,,,,,,○,○,○,○,
131091,品川区,日野学園,品川区東五反田2-11-1,35.624555,139.728325,,,,,1,,,,,○,○,,○,
131091,品川区,品川学園,品川区北品川3-9-30,35.61771,139.738086,,1,,,1,,,,,○,○,○,○,
131091,品川区,城南小学校,品川区南品川2-8-21,35.613329,139.742746,,,,,1,,,,,○,○,○,○,
131091,品川区,城南第二小学校,品川区東品川3-4-5,35.61543,139.746151,,,,,1,,,,,,○,,,
131091,品川区,鮫浜小学校,品川区東大井2-10-14,35.601716,139.740669,,,,,1,,,,,,○,,○,
131091,品川区,浜川小学校,品川区南大井4-3-27,35.59828,139.736203,,,1,,1,,,,,,○,,,
131091,品川区,鈴ヶ森小学校,品川区南大井4-16-2,35.594478,139.735242,,,,,1,,,,,,○,,,
131091,品川区,台場小学校,品川区東品川1-8-30,35.620874,139.743779,,,,,1,,,,,○,○,○,○,
131091,品川区,東海中学校,品川区東品川3-30-15,35.612621,139.748971,,,,,1,,,,,,○,,,
131091,品川区,浜川中学校,品川区東大井3-18-34,35.6002,139.737944,,,,,1,,,,,,,,,
131091,品川区,鈴ヶ森中学校,品川区南大井2-3-14,35.592644,139.737731,,,,,1,,,,,,○,,,
131091,品川区,品川図書館,品川区北品川2-32-3,35.616935,139.742572,,,,,1,,,,,○,○,○,○,自動ドア・授乳室・オストメイト設備・ベビーベッド
131091,品川区,東品川文化センター,品川区東品川3-32-10,35.612893,139.750593,,,,,1,,,,,,,,,
131091,品川区,南大井文化センター,品川区南大井1-12-6,35.596293,139.737546,,,,,1,,,,,○,,○,○,オストメイト設備・折りたたみシート（ベッド）
131091,品川区,東品川児童センター,品川区東品川1-34-9,35.619128,139.74604,,,,,1,,,,,,,,,
131091,品川区,北品川児童センター,品川区北品川2-7-21,35.618822,139.743962,,,,,1,,,,,,,,,
131091,品川区,品川健康センター,品川区北品川3-11-22,35.616587,139.740732,,,,,1,,,,,,,,,
131091,品川区,東品川職員待機寮,品川区東品川3-1-5,35.617173,139.747379,,,,,1,,,,,,,,,
131091,品川区,北品川職員待機寮,品川区北品川3-11-17,35.616129,139.74006,,,,,1,,,,,,,,,
131091,品川区,東大井職員待機寮,品川区東大井2-16-12,35.600547,139.741536,,,,,1,,,,,,,,,
131091,品川区,南大井一丁目区営住宅,品川区南大井1-13-7,35.595309,139.737111,,,,,1,,,,,○,○,,,
131091,品川区,南大井五丁目区営住宅,品川区南大井5-7-10,35.598028,139.734161,,,,,1,,,,,○,○,,,
131091,品川区,南大井六丁目区営住宅,品川区南大井6-1-20,35.593164,139.731479,,,,,1,,,,,○,○,,,
131091,品川区,東大井三丁目区営住宅,品川区東大井3-6-18.19,35.602861,139.739397,,,,,1,,,,,○,,,,
131091,品川区,第三日野小学校,品川区上大崎1-19-19,35.632801,139.723819,1,1,,,,,,,,○,○,,○,
131091,品川区,御殿山小学校,品川区北品川5-2-6,35.623258,139.732299,1,1,,,,,,,,○,○,○,○,
131091,品川区,芳水小学校,品川区大崎3-12-22,35.619203,139.724769,1,,,,,,,,,○,○,○,○,
131091,品川区,第四日野小学校,品川区西五反田4-29-9,35.62563,139.712364,1,,,,,,,,,,,,,
131091,品川区,第一日野小学校,品川区西五反田6-5-32,35.622169,139.716098,1,,,,,,,,,○,○,,○,
131091,品川区,立会小学校,品川区東大井4-15-9,35.604478,139.739689,,1,1,,,,,,,,○,,○,
130001,東京都,自然教育園・聖心女子学院一帯,港区白金、白金台、品川区上大崎,35.638529,139.719575,,,,,,1,,,,,,,,
